1781782671842|83
1781782671866|79
1781782671866|77
1781782671866|58
1781782671867|82
1781782671867|81
1781782671867|81
1781782671868|79
1781782671868|79
1781782671884|79
1781782671891|79
1781782671891|87
1781782671891|80
1781782671891|78
1781782671891|78
1781782671920|78
1781782671920|78
1781782671921|79
1781782671921|78
1781782671922|78
1781782671922|78
1781782671922|78
1781782671922|77
1781782671922|78
1781782671923|78
1781782671923|78
1781782671933|78
1781782671935|78
1781782671941|78
1781782671941|78
1781782671949|78
1781782671949|78
1781782671949|78
1781782671949|77
1781782671949|78
1781782671949|78
1781782671949|78
1781782671953|78
1781782671980|78
1781782671980|78
1781782671981|78
1781782671981|78
1781782671981|78
1781782671982|78
1781782671982|78
1781782671982|78
1781782671982|78
1781782671982|78
1781782671982|78
1781782671982|78
1781782671982|78
1781782671982|78
1781782671982|78
1781782671983|78
1781782671983|78
1781782671983|77
1781782671991|78
1781782671991|78
1781782671991|78
1781782671991|77
1781782671991|78
1781782671991|78
1781782671991|78
1781782671991|78
1781782672010|78
1781782672011|78
1781782672011|78
1781782672011|78
1781782672011|78
1781782672042|78
1781782672043|78
1781782672043|77
1781782672044|78
1781782672044|78
1781782672044|78
1781782672044|78
1781782672044|78
1781782672044|78
1781782672044|78
1781782672045|78
1781782672046|78
1781782672050|78
1781782672058|78
1781782672058|78
1781782672058|78
1781782672058|78
1781782672058|77
1781782672067|78
1781782672074|78
1781782672074|78
1781782672074|78
1781782672074|78
1781782672074|78
1781782672074|78
1781782672074|78
1781782672105|78
1781782672106|78
1781782672106|78
1781782672106|78
1781782672107|78
1781782672107|78
1781782672107|78
1781782672107|78
1781782672107|78
1781782672107|77
1781782672108|77
1781782672112|78
1781782672112|78
1781782672112|78
1781782672112|77
1781782672112|78
1781782672112|78
1781782672112|78
1781782672121|78
1781782672122|78
1781782672122|78
1781782672122|78
1781782672155|78
1781782672155|78
1781782672155|78
1781782672155|78
1781782672156|435
1781782672156|78
1781782672156|78
1781782672156|78
1781782672156|78
1781782672156|78
1781782672156|78
1781782672156|78
1781782672157|78
1781782672157|78
1781782672157|78
1781782672157|78
1781782672204|78
1781782672204|78
1781782672238|78
1781782672240|78
1781782672256|77
1781782672286|78
1781782672287|78
1781782672320|433
1781782672320|78
1781782672321|77
1781782672355|78
1781782672379|78
1781782672459|78
1781782672465|78
1781782672465|442
1781782672479|78
1781782672493|78
1781782672514|78
1781782672548|79
1781782672549|78
1781782672603|78
1781782672603|77
1781782672612|78
1781782672622|78
1781782672700|78
1781782672735|78
1781782672735|429
1781782672785|77
1781782672830|77
1781782672831|78
1781782672857|78
1781782672873|78
1781782672897|78
1781782672897|78
1781782672898|78
1781782672987|78
1781782673025|78
1781782673032|78
1781782673065|78
1781782673066|77
1781782673073|78
1781782673076|78
1781782673085|78
1781782673104|78
1781782673111|78
1781782673114|78
1781782673120|78
1781782673137|78
1781782673147|78
1781782673174|78
1781782673178|78
1781782673192|78
1781782673204|78
1781782673213|78
1781782673245|77
1781782673247|78
1781782673256|78
1781782673258|78
1781782673305|435
1781782673755|436
1781782673782|424
1781782673859|436
1781782674103|438
1781782674281|437
1781782674506|436
1781782674528|435
1781782674716|440
1781782674958|439
1781782674964|421
1781782674988|424
1781782674995|433
1781782675020|433
1781782675096|436
1781782675395|424
1781782675437|436
1781782675494|424
1781782675536|437
1781782675799|438
1781782675869|431
1781782675993|440
1781782676215|438
1781782676273|438
1781782676280|437
1781782676356|426
1781782676366|442
1781782676418|440
1781782676454|426
1781782676494|421
1781782676513|439
1781782676524|437
1781782676633|433
1781782676922|437
1781782676974|433
1781782676979|423
1781782676984|439
1781782677013|440
1781782677036|425
1781782677070|441
1781782677076|442
1781782677109|436
1781782677177|441
1781782677209|437
1781782677233|440
1781782677240|440
1781782677247|428
1781782677251|438
1781782677271|425
1781782677280|435
1781782677299|438
1781782677309|429
1781782677313|438
1781782677387|439
1781782677457|439
1781782677472|436
1781782677479|439
1781782677488|433
1781782677504|433
1781782677506|431
1781782677543|424
1781782677546|424
1781782677591|430
1781782677611|437
1781782677623|438
1781782677630|439
1781782677690|427
1781782677725|432
1781782677742|438
1781782677792|438
1781782677819|426
1781782677828|439
1781782677854|428
1781782677873|440
1781782677892|442
1781782677897|421
1781782677901|438
1781782677986|436
1781782678012|428
1781782678035|429
1781782678063|441
1781782678071|436
1781782678075|438
1781782678079|423
1781782678089|438
1781782678102|426
1781782678103|435
1781782678110|439
1781782678117|426
1781782678117|424
1781782678153|437
1781782678185|440
1781782678185|437
1781782678196|439
1781782678214|440
1781782678222|440
1781782678232|429
1781782678257|437
1781782678266|427
1781782678269|439
1781782678307|435
1781782678755|436
1781782678781|434
1781782678859|434
1781782679101|440
1781782679277|439
1781782679503|435
1781782679527|438
1781782679717|440
1781782679957|438
1781782679963|428
1781782679989|423
1781782679998|434
1781782680018|440
1781782680094|438
1781782680396|426
1781782680436|435
1781782680494|428
1781782680536|438
1781782680797|438
1781782680867|430
1781782680991|439
1781782681214|435
1781782681274|435
1781782681279|438
1781782681357|432
1781782681366|440
1781782681421|441
1781782681458|427
1781782681498|429
1781782681520|439
1781782681525|438
1781782681631|436
1781782681920|439
1781782681971|435
1781782681977|427
1781782681983|438
1781782682013|440
1781782682036|426
1781782682072|439
1781782682078|441
1781782682110|433
1781782682179|439
1781782682212|435
1781782682234|440
1781782682241|437
1781782682248|429
1781782682252|436
1781782682274|430
1781782682284|438
1781782682307|438
1781782682311|432
1781782682317|439
1781782682385|437
1781782682460|435
1781782682463|435
1781782682467|438
1781782682486|438
1781782682502|442
1781782682505|431
1781782682546|429
1781782682550|429
1781782682592|437
1781782682613|435
1781782682622|436
1781782682628|435
1781782682687|429
1781782682731|430
1781782682740|438
1781782682787|441
1781782682819|429
1781782682827|436
1781782682854|433
1781782682873|438
1781782682893|437
1781782682900|436
1781782682901|436
1781782682988|437
1781782683012|434
1781782683035|432
1781782683065|439
1781782683070|440
1781782683077|440
1781782683082|425
1781782683090|439
1781782683106|431
1781782683106|438
1781782683114|438
1781782683121|427
1781782683121|431
1781782683156|433
1781782683183|439
1781782683184|438
1781782683194|439
1781782683210|434
1781782683220|436
1781782683232|432
1781782683257|442
1781782683265|429
1781782683266|437
1781782683314|436
1781782683760|434
1781782683786|437
1781782683863|436
1781782684106|439
1781782684281|433
1781782684508|434
1781782684532|437
1781782684723|440
1781782684962|437
1781782684969|435
1781782684991|427
1781782685000|435
1781782685023|438
1781782685098|435
1781782685401|426
1781782685442|438
1781782685499|425
1781782685541|436
1781782685802|437
1781782685868|436
1781782685995|436
1781782686220|436
1781782686278|436
1781782686285|438
1781782686362|431
1781782686372|437
1781782686426|440
1781782686461|429
1781782686501|434
1781782686518|440
1781782686529|440
1781782686635|435
1781782686924|439
1781782686977|436
1781782686981|436
1781782686988|441
1781782687019|439
1781782687041|424
1781782687077|437
1781782687083|439
1781782687116|436
1781782687184|439
1781782687218|437
1781782687241|441
1781782687247|436
1781782687253|431
1781782687257|437
1781782687280|433
1781782687288|439
1781782687307|438
1781782687317|433
1781782687317|436
1781782687389|436
1781782687463|440
1781782687465|434
1781782687469|440
1781782687489|437
1781782687505|439
1781782687507|431
1781782687550|427
1781782687551|426
1781782687596|437
1781782687616|439
1781782687625|436
1781782687631|435
1781782687691|436
1781782687735|435
1781782687746|438
1781782687792|441
1781782687822|435
1781782687829|439
1781782687860|434
1781782687878|434
1781782687898|434
1781782687905|436
1781782687906|441
1781782687995|438
1781782688019|438
1781782688040|437
1781782688071|436
1781782688075|439
1781782688082|441
1781782688088|435
1781782688095|440
1781782688110|439
1781782688110|439
1781782688115|438
1781782688124|433
1781782688124|431
1781782688161|439
1781782688189|435
1781782688191|438
1781782688196|438
1781782688217|435
1781782688225|440
